precinct_code,race_description,cand_name,cand_tot_votes,county_name
440019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,644,MCCLAIN
440020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,168,MCCLAIN
440020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,498,MCCLAIN
440021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,246,MCCLAIN
440021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,371,MCCLAIN
440023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,235,MCCLAIN
440023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,459,MCCLAIN
440024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,254,MCCLAIN
440024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,508,MCCLAIN
440026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,71,MCCLAIN
440026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,171,MCCLAIN
440027,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,152,MCCLAIN
440027,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,312,MCCLAIN
440028,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,234,MCCLAIN
440028,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,323,MCCLAIN
450002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,95,MCCURTAIN
450002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,124,MCCURTAIN
450004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,169,MCCURTAIN
450004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,418,MCCURTAIN
450005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,145,MCCURTAIN
450005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,67,MCCURTAIN
450006,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,168,MCCURTAIN
450006,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,340,MCCURTAIN
450008,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,122,MCCURTAIN
450008,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,462,MCCURTAIN
450009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,142,MCCURTAIN
450009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,390,MCCURTAIN
450011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,36,MCCURTAIN
450011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,132,MCCURTAIN
450012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,50,MCCURTAIN
450012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,69,MCCURTAIN
450013,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,89,MCCURTAIN
450013,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,317,MCCURTAIN
450014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,36,MCCURTAIN
450014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,142,MCCURTAIN
450015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,49,MCCURTAIN
450015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,137,MCCURTAIN
450017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,125,MCCURTAIN
450017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,256,MCCURTAIN
450018,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,185,MCCURTAIN
450018,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,541,MCCURTAIN
450019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,126,MCCURTAIN
450019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,424,MCCURTAIN
450020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,139,MCCURTAIN
450020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,331,MCCURTAIN
450022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,74,MCCURTAIN
450022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,268,MCCURTAIN
450023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,67,MCCURTAIN
450023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,236,MCCURTAIN
450024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,45,MCCURTAIN
450024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,163,MCCURTAIN
450025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,53,MCCURTAIN
450025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,189,MCCURTAIN
450026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,49,MCCURTAIN
450026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,152,MCCURTAIN
450027,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,19,MCCURTAIN
450027,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,116,MCCURTAIN
450028,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,13,MCCURTAIN
450028,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,95,MCCURTAIN
450029,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,65,MCCURTAIN
450029,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,264,MCCURTAIN
450031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,150,MCCURTAIN
450031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,553,MCCURTAIN
450033,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,51,MCCURTAIN
450033,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,280,MCCURTAIN
450034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,62,MCCURTAIN
450034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,307,MCCURTAIN
450035,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,146,MCCURTAIN
450035,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,578,MCCURTAIN
450036,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,88,MCCURTAIN
450036,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,412,MCCURTAIN
450037,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,29,MCCURTAIN
450037,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,90,MCCURTAIN
450038,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,98,MCCURTAIN
450038,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,463,MCCURTAIN
460102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,219,MCINTOSH
460102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,566,MCINTOSH
460103,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,327,MCINTOSH
460103,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,863,MCINTOSH
460104,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,132,MCINTOSH
460104,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,455,MCINTOSH
460201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,349,MCINTOSH
460201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,716,MCINTOSH
460203,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,168,MCINTOSH
460203,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,320,MCINTOSH
460205,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,397,MCINTOSH
460205,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,959,MCINTOSH
460307,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,120,MCINTOSH
460307,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,344,MCINTOSH
460310,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,46,MCINTOSH
460310,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,145,MCINTOSH
460311,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,66,MCINTOSH
460311,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,195,MCINTOSH
460312,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,23,MCINTOSH
460312,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,76,MCINTOSH
460313,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,41,MCINTOSH
460313,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,96,MCINTOSH
460314,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,228,MCINTOSH
460314,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,557,MCINTOSH
460315,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,57,MCINTOSH
460315,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,208,MCINTOSH
460316,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,102,MCINTOSH
460316,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,331,MCINTOSH
470002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,173,MAJOR
470002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,638,MAJOR
470004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,40,MAJOR
470004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,140,MAJOR
470009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,15,MAJOR
470009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,51,MAJOR
470010,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,34,MAJOR
470010,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,193,MAJOR
470015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,45,MAJOR
470015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,198,MAJOR
470016,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,24,MAJOR
470016,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,77,MAJOR
470020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,194,MAJOR
470020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,767,MAJOR
470022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,182,MAJOR
470022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,628,MAJOR
480101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,174,MARSHALL
480101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,531,MARSHALL
480102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,141,MARSHALL
480102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,237,MARSHALL
480105,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,90,MARSHALL
480105,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,296,MARSHALL
480106,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,77,MARSHALL
480106,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,187,MARSHALL
480201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,97,MARSHALL
480201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,227,MARSHALL
480202,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,111,MARSHALL
480202,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,223,MARSHALL
480204,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,170,MARSHALL
480204,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,384,MARSHALL
480206,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,110,MARSHALL
480206,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,274,MARSHALL
480302,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,159,MARSHALL
480302,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,351,MARSHALL
480303,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,299,MARSHALL
480303,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,622,MARSHALL
480304,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,298,MARSHALL
480304,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,793,MARSHALL
490011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,148,MAYES
490011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,521,MAYES
490012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,132,MAYES
490012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,529,MAYES
490014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,63,MAYES
490014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,153,MAYES
490015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,127,MAYES
490015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,414,MAYES
490016,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,67,MAYES
490016,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,352,MAYES
490020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,216,MAYES
490020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,741,MAYES
490021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,101,MAYES
490021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,375,MAYES
490022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,113,MAYES
490022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,509,MAYES
490023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,219,MAYES
490023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,647,MAYES
490024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,105,MAYES
490024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,438,MAYES
490025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,126,MAYES
490025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,299,MAYES
490026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,19,MAYES
490026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,41,MAYES
490027,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,12,MAYES
490027,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,56,MAYES
490031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,286,MAYES
490031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,607,MAYES
490034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,147,MAYES
490034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,311,MAYES
490036,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,323,MAYES
490036,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1032,MAYES
490037,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,167,MAYES
490037,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,586,MAYES
490038,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,83,MAYES
490038,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,199,MAYES
490039,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,190,MAYES
490039,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,603,MAYES
490101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,142,MAYES
490101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,330,MAYES
490121,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,237,MAYES
490121,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,661,MAYES
490122,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,17,MAYES
490122,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,77,MAYES
490130,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,145,MAYES
490130,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,432,MAYES
490132,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,215,MAYES
490132,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,473,MAYES
490241,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,329,MAYES
490241,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,982,MAYES
490242,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,206,MAYES
490242,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,567,MAYES
490311,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,98,MAYES
490311,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,321,MAYES
500004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,284,MURRAY
500004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,530,MURRAY
500005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,364,MURRAY
500005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,843,MURRAY
500007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,101,MURRAY
500007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,224,MURRAY
500009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,105,MURRAY
500009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,286,MURRAY
500012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,85,MURRAY
500012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,238,MURRAY
500014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,65,MURRAY
500014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,141,MURRAY
500015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,348,MURRAY
500015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,632,MURRAY
500017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,31,MURRAY
500017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,63,MURRAY
500018,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,153,MURRAY
500018,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,325,MURRAY
500020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,315,MURRAY
500020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,612,MURRAY
510005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,502,MUSKOGEE
510005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,766,MUSKOGEE
510007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,508,MUSKOGEE
510007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1046,MUSKOGEE
510009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,550,MUSKOGEE
510009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1110,MUSKOGEE
510011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,242,MUSKOGEE
510011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,376,MUSKOGEE
510013,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,313,MUSKOGEE
510013,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,586,MUSKOGEE
510017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,186,MUSKOGEE
510017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,131,MUSKOGEE
510021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,442,MUSKOGEE
510021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,331,MUSKOGEE
510022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,424,MUSKOGEE
510022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,660,MUSKOGEE
